07	09	15	18	19	27	0
02	07	15	18	27	32	0
02	06	11	18	20	27	0
06	15	17	29	30	32	0
02	08	12	19	24	27	0
07	09	14	24	26	33	0
08	13	16	27	30	32	0
18	23	24	26	27	33	0
04	16	18	20	23	32	0
10	14	18	21	22	23	0
01	12	28	29	31	32	0
01	03	12	24	28	32	0
08	10	19	20	24	33	0
02	06	07	11	13	18	0
06	12	20	26	31	33	0
09	12	20	23	25	27	0
08	11	21	22	28	32	0
02	12	14	15	24	31	0
02	03	09	11	13	22	0
14	18	23	25	26	31	0
08	12	15	20	26	28	0
06	14	16	19	20	32	0
01	05	07	11	20	23	0
02	11	13	29	31	33	0
10	16	20	25	28	31	0
02	11	16	22	24	31	0
01	07	08	11	26	31	0
05	10	13	18	30	31	0
02	09	10	12	32	33	0
11	16	17	20	24	30	0
02	06	17	18	23	33	0
01	05	06	23	27	28	0
04	06	08	15	32	33	0
04	06	08	15	16	21	0
04	05	09	11	14	29	0
10	15	16	18	22	28	0
07	12	16	18	26	30	0
07	11	16	18	28	30	0
07	09	12	16	23	31	0
09	11	25	28	29	31	0
06	08	12	21	30	32	0
12	13	22	25	27	28	0
04	07	12	16	22	28	0
01	07	17	24	28	30	0
11	14	15	17	18	27	0
02	05	18	25	29	33	0
01	03	23	28	32	33	0
01	06	07	12	26	32	0
01	03	09	19	24	29	0
01	05	12	18	26	31	0
17	18	19	22	29	33	0
06	12	22	23	24	30	0
01	13	25	27	28	29	0
05	13	18	26	29	33	0
03	04	07	25	30	32	0
06	11	19	20	26	33	0
04	05	07	24	27	30	0
07	09	10	17	27	33	0
02	05	11	20	21	27	0
05	08	17	24	25	26	0
12	13	16	19	21	25	0
04	05	06	09	19	24	0
06	08	12	14	24	31	0
